GPSID,Time,Latitude,Longitude,Altitude,Heading,Satellites,HDOP,AgeOfReading,DistanceSinceReading,Velocity
41397,2013/11/28 12:44:32 PM,-34.08494,18.8505,35,218,9,0.8,0,3,13
41398,2013/11/28 12:45:46 PM,-34.08508,18.85031,40,256,10,0.8,0,0,2
41399,2013/11/28 12:45:49 PM,-34.08508,18.85028,41,290,10,0.8,0,0,3
41400,2013/11/28 12:45:51 PM,-34.08506,18.85025,41,318,10,0.8,0,1,6
41401,2013/11/28 12:45:54 PM,-34.085,18.85025,41,0,10,0.8,1,1,10
41402,2013/11/28 12:45:55 PM,-34.085,18.85028,40,38,10,0.8,1,5,10
41403,2013/11/28 12:45:56 PM,-34.08494,18.85033,40,60,9,0.9,0,2,11
41120,2013/11/28 12:46:08 PM,-34.0848,18.85064,40,56,9,1,0,0,12
41404,2013/11/28 12:46:24 PM,-34.08453,18.85111,39,30,9,0.8,0,3,10
41405,2013/11/28 12:46:29 PM,-34.08444,18.85117,40,58,9,0.8,0,0,2
41406,2013/11/28 12:48:28 PM,-34.08442,18.85119,48,0,9,0.8,0,0,0
41407,2013/11/28 12:50:29 PM,-34.08442,18.85119,45,90,9,0.8,0,1,3
41408,2013/11/28 12:50:32 PM,-34.08442,18.85125,45,90,10,0.9,0,1,5
41409,2013/11/28 12:50:37 PM,-34.08442,18.85133,44,68,10,0.8,1,3,5
41410,2013/11/28 12:50:39 PM,-34.08436,18.85139,44,46,10,0.8,0,2,8
41411,2013/11/28 12:50:46 PM,-34.08433,18.85144,43,24,10,0.8,0,0,2
41412,2013/11/28 12:50:50 PM,-34.08428,18.85144,43,356,10,0.8,1,5,11
41413,2013/11/28 12:50:51 PM,-34.08419,18.85142,43,334,10,0.8,0,0,17
41267,2013/11/28 12:51:09 PM,-34.0835,18.85083,40,0,10,0.8,0,0,0
41414,2013/11/28 12:52:17 PM,-34.07711,18.84583,58,312,10,0.8,0,17,63
41415,2013/11/28 12:53:01 PM,-34.07583,18.84394,62,290,10,0.8,1,17,34
41416,2013/11/28 12:53:34 PM,-34.07453,18.83986,70,318,10,0.8,0,0,16
41417,2013/11/28 12:53:35 PM,-34.0745,18.83983,70,342,10,0.8,0,0,19
41418,2013/11/28 12:53:36 PM,-34.07444,18.83983,71,4,10,0.8,0,5,21
41419,2013/11/28 12:53:37 PM,-34.07442,18.83986,71,28,10,0.8,0,0,21
41420,2013/11/28 12:53:47 PM,-34.07378,18.84033,77,354,10,0.8,0,7,31
41421,2013/11/28 12:53:50 PM,-34.07361,18.84025,78,328,9,0.8,1,18,34
41422,2013/11/28 12:56:05 PM,-34.06353,18.83333,137,8,10,0.8,0,0,12
41423,2013/11/28 12:56:07 PM,-34.06344,18.83339,138,42,10,0.8,0,4,17
41271,2013/11/28 12:56:12 PM,-34.06328,18.83369,141,50,9,0.8,0,0,32
41424,2013/11/28 12:58:07 PM,-34.05603,18.84389,228,12,9,0.8,0,8,31
41425,2013/11/28 12:58:11 PM,-34.05569,18.84392,228,350,9,0.8,0,0,29
41426,2013/11/28 12:58:20 PM,-34.05528,18.84375,227,328,9,0.8,1,3,16
41427,2013/11/28 12:58:21 PM,-34.05525,18.84369,227,288,9,0.8,0,3,8
41428,2013/11/28 12:58:43 PM,-34.05522,18.84367,228,22,8,1,0,0,2
41429,2013/11/28 12:59:07 PM,-34.05519,18.84367,228,324,10,0.7,1,2,4
41430,2013/11/28 12:59:08 PM,-34.05517,18.84367,228,358,10,0.7,0,0,11
41431,2013/11/28 01:00:05 PM,-34.05125,18.84383,215,20,9,0.8,0,0,46
41432,2013/11/28 01:00:18 PM,-34.05061,18.84433,217,42,11,0.7,0,9,36
41433,2013/11/28 01:00:29 PM,-34.04978,18.845,229,14,8,0.9,0,0,31
41434,2013/11/28 01:00:34 PM,-34.04944,18.845,232,350,10,0.7,0,6,21
41435,2013/11/28 01:00:37 PM,-34.04936,18.84494,234,320,9,0.8,1,3,15
41436,2013/11/28 01:00:38 PM,-34.04933,18.84486,235,284,8,1,0,4,16
41272,2013/11/28 01:01:16 PM,-34.04903,18.84295,236,280,9,0.9,0,1,6
41437,2013/11/28 01:01:29 PM,-34.04903,18.84242,237,262,9,0.9,1,4,15
41438,2013/11/28 01:01:44 PM,-34.04908,18.84169,235,288,10,0.7,0,3,8
41439,2013/11/28 01:02:08 PM,-34.04906,18.84161,236,312,10,0.7,1,6,12
41440,2013/11/28 01:02:17 PM,-34.04878,18.84133,241,6,10,0.7,1,9,17
41441,2013/11/28 01:02:18 PM,-34.04875,18.84133,242,40,9,0.8,1,4,17
41442,2013/11/28 01:02:19 PM,-34.04869,18.84144,243,74,10,0.7,0,5,21
41443,2013/11/28 01:03:16 PM,-34.04825,18.84486,253,96,10,0.7,0,3,11
41444,2013/11/28 01:03:17 PM,-34.04828,18.84489,252,118,10,0.7,0,3,13
41445,2013/11/28 01:03:19 PM,-34.04831,18.84492,252,146,10,0.7,0,3,15
41446,2013/11/28 01:03:20 PM,-34.04833,18.84494,251,168,10,0.7,1,10,18
41447,2013/11/28 01:03:43 PM,-34.04983,18.84497,232,198,10,0.7,0,0,33
41448,2013/11/28 01:03:52 PM,-34.05067,18.84433,220,222,9,0.9,0,13,50
41449,2013/11/28 01:04:04 PM,-34.05131,18.84383,220,200,10,0.7,1,17,30
41450,2013/11/28 01:04:43 PM,-34.05408,18.84342,221,178,8,0.9,0,0,22
41451,2013/11/28 01:05:12 PM,-34.05517,18.84369,227,228,10,0.7,0,2,12
41452,2013/11/28 01:05:58 PM,-34.05697,18.84017,221,272,11,0.7,0,0,12
41453,2013/11/28 01:05:59 PM,-34.05694,18.84011,220,294,11,0.7,0,4,16
41454,2013/11/28 01:06:01 PM,-34.05689,18.84003,220,316,10,0.8,0,6,23
41274,2013/11/28 01:06:19 PM,-34.05597,18.83847,213,304,9,0.9,0,5,15
41455,2013/11/28 01:06:50 PM,-34.05417,18.83481,193,294,10,0.7,0,0,63
41456,2013/11/28 01:07:11 PM,-34.05294,18.83125,173,266,10,0.8,0,13,51
41457,2013/11/28 01:07:51 PM,-34.05311,18.82828,166,310,10,0.8,0,0,17
41458,2013/11/28 01:07:53 PM,-34.05303,18.82825,167,336,10,0.8,0,0,20
41459,2013/11/28 01:08:00 PM,-34.05247,18.82808,165,358,9,1,0,9,37
41460,2013/11/28 01:08:25 PM,-34.05061,18.82764,151,336,8,1,0,0,40
41461,2013/11/28 01:08:29 PM,-34.05036,18.82742,148,314,8,1,1,21,41
41462,2013/11/28 01:08:49 PM,-34.04933,18.82614,146,338,8,1.1,0,3,13
41463,2013/11/28 01:08:52 PM,-34.04925,18.82617,147,18,8,1.1,1,0,19
41464,2013/11/28 01:09:03 PM,-34.04853,18.82669,153,356,9,1.1,0,5,22
41465,2013/11/28 01:09:05 PM,-34.04842,18.82664,153,330,9,0.9,0,6,27
41466,2013/11/28 01:09:49 PM,-34.04217,18.82444,158,352,11,0.7,1,0,56
41467,2013/11/28 01:10:47 PM,-34.03136,18.82233,104,330,10,0.8,0,23,87
41468,2013/11/28 01:11:12 PM,-34.02667,18.82003,108,352,11,0.8,1,0,81
41276,2013/11/28 01:11:25 PM,-34.02367,18.82008,115,2,11,0.7,0,21,79
41469,2013/11/28 01:12:33 PM,-34.01044,18.82203,126,14,11,0.7,0,0,78
41470,2013/11/28 01:15:02 PM,-33.98794,18.82839,121,36,9,1,0,0,65
41471,2013/11/28 01:15:18 PM,-33.98622,18.83069,129,58,11,0.7,1,19,71
41472,2013/11/28 01:16:03 PM,-33.98144,18.83828,135,36,10,0.8,0,17,68
41279,2013/11/28 01:16:29 PM,-33.97725,18.84083,122,18,10,0.8,1,18,70
41473,2013/11/28 01:16:48 PM,-33.975,18.84192,112,64,9,1,1,3,12
41474,2013/11/28 01:16:49 PM,-33.975,18.84194,112,94,10,0.8,1,5,12
41475,2013/11/28 01:16:50 PM,-33.97503,18.842,112,154,11,0.7,0,0,12
41476,2013/11/28 01:16:52 PM,-33.97511,18.842,113,182,8,1,0,5,19
41477,2013/11/28 01:18:56 PM,-33.97528,18.84194,121,0,9,0.9,0,0,0
41478,2013/11/28 01:19:14 PM,-33.97528,18.84194,121,34,9,0.9,1,0,2
41479,2013/11/28 01:19:29 PM,-33.97514,18.842,119,20,9,0.9,0,1,5
41480,2013/11/28 01:19:32 PM,-33.97511,18.84203,118,54,9,0.9,0,1,3
41481,2013/11/28 01:20:04 PM,-33.97511,18.84206,113,316,9,0.9,1,0,2
41482,2013/11/28 01:20:14 PM,-33.97494,18.84183,113,292,9,0.9,0,0,17
41483,2013/11/28 01:20:22 PM,-33.97486,18.84142,110,270,9,0.9,1,5,20
41484,2013/11/28 01:20:24 PM,-33.97483,18.84125,109,308,9,0.9,0,0,14
41485,2013/11/28 01:20:25 PM,-33.97481,18.84125,109,338,9,0.9,0,3,13
41486,2013/11/28 01:20:26 PM,-33.97478,18.84125,109,18,9,0.9,0,3,14
41487,2013/11/28 01:20:28 PM,-33.97475,18.84128,109,60,9,0.9,0,3,14
41488,2013/11/28 01:20:29 PM,-33.97475,18.84133,109,90,9,0.9,1,8,16
41511,2013/11/28 01:21:33 PM,-33.97486,18.84167,110,0,10,0.9,0,0,0
41489,2013/11/28 01:21:40 PM,-33.97483,18.84178,109,66,10,0.9,0,3,13
41490,2013/11/28 01:21:42 PM,-33.97475,18.84186,109,34,10,0.9,0,5,22
41491,2013/11/28 01:22:28 PM,-33.96919,18.84403,107,2,10,0.9,0,6,21
41492,2013/11/28 01:22:30 PM,-33.96911,18.844,107,328,9,0.9,0,0,16
41493,2013/11/28 01:22:32 PM,-33.96906,18.84392,107,294,10,0.9,0,4,18
41494,2013/11/28 01:22:39 PM,-33.96892,18.84358,105,326,9,0.9,0,0,12
41495,2013/11/28 01:22:40 PM,-33.96892,18.84358,105,358,9,0.9,0,3,12
41496,2013/11/28 01:22:41 PM,-33.96886,18.84361,105,28,9,0.9,0,2,12
41497,2013/11/28 01:22:42 PM,-33.96886,18.84364,105,66,9,0.9,0,2,12
41498,2013/11/28 01:22:44 PM,-33.96886,18.84367,105,98,9,0.9,1,3,15
41499,2013/11/28 01:22:51 PM,-33.96892,18.84408,107,66,10,0.9,0,5,22
41500,2013/11/28 01:22:53 PM,-33.96883,18.84419,108,30,9,1.1,0,0,24
41501,2013/11/28 01:23:25 PM,-33.96558,18.84639,125,52,9,1.1,0,0,59
41502,2013/11/28 01:24:03 PM,-33.96303,18.85047,141,96,10,0.9,0,3,14
41503,2013/11/28 01:24:05 PM,-33.96306,18.85056,141,118,10,0.9,0,3,14
41504,2013/11/28 01:24:12 PM,-33.96319,18.85075,142,178,9,0.9,1,7,15
41505,2013/11/28 01:24:13 PM,-33.96322,18.85069,142,264,10,0.9,0,0,16
41506,2013/11/28 01:24:18 PM,-33.96328,18.85042,141,234,9,0.9,0,7,27
41507,2013/11/28 01:24:51 PM,-33.96669,18.8455,118,212,10,0.9,0,19,73
41508,2013/11/28 01:25:56 PM,-33.97508,18.84203,111,190,10,0.9,0,7,26
41509,2013/11/28 01:26:35 PM,-33.97533,18.84194,113,0,9,0.9,0,0,0
41281,2013/11/28 01:26:45 PM,-33.97536,18.84192,114,0,9,0.9,0,0,0
41890,2013/11/28 01:37:33 PM,-33.97525,18.842,109,14,9,0.9,0,1,5
41891,2013/11/28 01:37:40 PM,-33.97514,18.84208,109,40,10,0.9,0,1,5
41892,2013/11/28 01:38:13 PM,-33.97511,18.84208,109,316,10,0.9,0,0,3
41893,2013/11/28 01:38:31 PM,-33.97497,18.84183,108,292,10,0.9,0,0,18
41894,2013/11/28 01:38:42 PM,-33.97483,18.84125,105,330,10,0.9,0,3,12
41895,2013/11/28 01:38:44 PM,-33.97478,18.84125,105,4,10,0.9,1,3,14
41896,2013/11/28 01:38:45 PM,-33.97475,18.84131,105,82,10,0.9,0,0,14
41897,2013/11/28 01:38:47 PM,-33.97478,18.84139,106,108,10,0.9,0,0,15
41898,2013/11/28 01:39:59 PM,-33.97483,18.84175,109,78,10,0.9,0,2,9
41899,2013/11/28 01:40:02 PM,-33.97478,18.84186,109,30,10,0.9,0,0,11
41900,2013/11/28 01:40:49 PM,-33.97467,18.84189,107,0,10,0.9,0,0,0
41901,2013/11/28 01:50:45 PM,-33.97458,18.84192,107,18,10,0.9,0,3,16
41902,2013/11/28 01:51:28 PM,-33.96853,18.84431,109,218,10,0.9,1,1,2
41903,2013/11/28 01:51:30 PM,-33.96853,18.84428,108,196,10,0.9,0,0,4
41904,2013/11/28 01:52:06 PM,-33.96853,18.84428,108,18,10,0.9,1,1,5
41905,2013/11/28 01:52:29 PM,-33.96614,18.84569,121,40,9,1.1,0,17,69
41906,2013/11/28 01:53:13 PM,-33.96319,18.85028,139,206,9,1.2,0,0,2
41907,2013/11/28 01:53:17 PM,-33.96319,18.85028,139,42,9,1.2,0,0,3
41908,2013/11/28 01:53:40 PM,-33.96303,18.8505,139,82,10,1.2,0,0,17
41909,2013/11/28 01:53:41 PM,-33.96303,18.85056,139,104,10,1.2,0,5,20
41910,2013/11/28 01:53:44 PM,-33.96314,18.85072,139,128,10,0.9,0,0,26
41911,2013/11/28 01:53:52 PM,-33.96342,18.85142,141,92,10,0.9,0,0,38
41912,2013/11/28 01:53:57 PM,-33.96353,18.852,142,122,9,1,0,10,40
41913,2013/11/28 01:54:00 PM,-33.96369,18.85217,143,146,10,0.9,1,22,41
41914,2013/11/28 01:54:16 PM,-33.96533,18.85286,145,114,10,0.9,1,12,23
41915,2013/11/28 01:54:17 PM,-33.96533,18.85303,145,74,10,0.9,0,0,25
41916,2013/11/28 01:54:44 PM,-33.96467,18.85583,153,24,10,0.9,0,0,11
41917,2013/11/28 01:54:45 PM,-33.96461,18.85583,152,356,10,0.9,0,3,16
41918,2013/11/28 01:54:48 PM,-33.96453,18.85578,152,334,10,0.9,1,12,23
41919,2013/11/28 01:54:51 PM,-33.96422,18.85572,152,8,10,0.9,0,9,36
41920,2013/11/28 01:54:53 PM,-33.96403,18.85583,151,30,10,0.9,0,0,44
41921,2013/11/28 01:55:06 PM,-33.96286,18.85711,145,54,10,0.9,0,0,19
41922,2013/11/28 01:55:08 PM,-33.96286,18.85722,145,94,10,0.9,0,4,18
41923,2013/11/28 01:55:10 PM,-33.96292,18.85733,145,126,9,1,0,7,27
41625,2013/11/28 01:55:15 PM,-33.96325,18.85778,147,136,9,1,0,0,47
41924,2013/11/28 01:55:38 PM,-33.96508,18.86003,155,94,10,0.9,1,7,29
41925,2013/11/28 01:55:39 PM,-33.96503,18.86022,154,66,10,0.9,0,0,32
41926,2013/11/28 01:55:45 PM,-33.96486,18.86072,153,90,10,0.9,0,0,22
41927,2013/11/28 01:55:46 PM,-33.96489,18.86078,154,112,10,0.9,0,0,22
41928,2013/11/28 01:55:48 PM,-33.96494,18.86089,154,136,9,1,0,6,24
41929,2013/11/28 01:56:30 PM,-33.96739,18.86358,183,178,10,0.9,0,5,18
41930,2013/11/28 01:56:31 PM,-33.96744,18.86356,183,202,10,1,0,0,18
41931,2013/11/28 01:56:33 PM,-33.96753,18.86347,183,226,10,1,0,5,22
41932,2013/11/28 01:56:37 PM,-33.96758,18.86333,182,266,10,1,1,0,15
41933,2013/11/28 01:56:38 PM,-33.96756,18.86325,181,306,10,1,0,4,17
41934,2013/11/28 01:56:47 PM,-33.96725,18.86283,175,272,10,1,0,4,17
41935,2013/11/28 01:56:49 PM,-33.96728,18.86272,175,234,10,1,0,4,18
41936,2013/11/28 01:56:58 PM,-33.96761,18.86236,175,208,10,1,0,4,17
41937,2013/11/28 01:56:59 PM,-33.96767,18.86236,176,184,10,1,0,4,18
41938,2013/11/28 01:57:01 PM,-33.96769,18.86236,176,156,10,1,0,4,15
41939,2013/11/28 01:57:03 PM,-33.96778,18.86244,177,132,10,1,0,0,13
41940,2013/11/28 01:57:05 PM,-33.96783,18.86247,178,174,9,1,0,4,15
41941,2013/11/28 01:57:06 PM,-33.96786,18.86244,178,206,10,1,0,4,16
41942,2013/11/28 01:57:13 PM,-33.96817,18.86211,180,228,10,1,0,7,25
41943,2013/11/28 01:57:18 PM,-33.96825,18.86194,179,262,10,1,1,3,11
41944,2013/11/28 01:57:19 PM,-33.96819,18.86186,179,312,10,1,0,7,17
41945,2013/11/28 01:57:29 PM,-33.96781,18.86144,171,344,10,1,0,4,13
41946,2013/11/28 01:57:31 PM,-33.96775,18.86144,171,20,10,1,0,3,13
41947,2013/11/28 01:57:33 PM,-33.96767,18.86153,170,50,10,1,0,4,18
41948,2013/11/28 01:57:52 PM,-33.96664,18.86275,168,2,10,1,0,0,10
41949,2013/11/28 01:57:53 PM,-33.96661,18.86275,168,338,10,1,0,3,15
41950,2013/11/28 01:57:55 PM,-33.96653,18.86267,167,314,10,1,0,6,24
41951,2013/11/28 01:58:17 PM,-33.96489,18.86075,150,290,9,1,0,0,18
41952,2013/11/28 01:58:18 PM,-33.96489,18.86069,150,268,9,1,0,5,20
41953,2013/11/28 01:58:20 PM,-33.96492,18.86056,150,244,10,1,0,6,24
41954,2013/11/28 01:58:29 PM,-33.96517,18.85994,153,294,10,1,0,4,17
41955,2013/11/28 01:58:31 PM,-33.96508,18.85986,152,320,10,1,0,10,23
41956,2013/11/28 01:59:45 PM,-33.95922,18.85319,126,342,10,1,0,4,17
41957,2013/11/28 01:59:47 PM,-33.95917,18.85319,126,4,10,1,1,5,21
41958,2013/11/28 01:59:48 PM,-33.95906,18.85325,126,30,10,1,0,13,28
41628,2013/11/28 02:00:21 PM,-33.95647,18.85492,117,0,10,1,0,0,0
41959,2013/11/28 02:00:46 PM,-33.95472,18.85558,116,8,10,1,0,15,59
41960,2013/11/28 02:01:01 PM,-33.95214,18.85544,114,346,10,1,0,19,75
41961,2013/11/28 02:03:41 PM,-33.94036,18.85192,97,14,10,1,0,4,17
41962,2013/11/28 02:03:44 PM,-33.94028,18.852,97,52,10,1,1,13,24
41963,2013/11/28 02:03:45 PM,-33.94025,18.85217,97,76,10,1,0,7,28
41964,2013/11/28 02:04:08 PM,-33.93983,18.85461,99,46,8,1.1,0,6,24
41965,2013/11/28 02:04:09 PM,-33.93975,18.85467,99,10,8,1.1,0,0,20
41966,2013/11/28 02:04:30 PM,-33.93758,18.85517,101,34,10,1,0,12,42
41967,2013/11/28 02:04:35 PM,-33.93731,18.85544,101,60,10,1,0,0,23
41968,2013/11/28 02:04:59 PM,-33.9365,18.85794,106,36,9,1,0,6,23
41969,2013/11/28 02:05:05 PM,-33.93636,18.858,106,8,10,1,0,4,12
41970,2013/11/28 02:05:11 PM,-33.93619,18.85794,106,346,9,1,0,3,11
41971,2013/11/28 02:05:16 PM,-33.93608,18.85794,105,20,9,1,0,3,12
41972,2013/11/28 02:05:17 PM,-33.93606,18.858,105,44,9,1,0,3,15
41973,2013/11/28 02:05:18 PM,-33.93603,18.85803,105,68,9,1,0,4,18
41632,2013/11/28 02:05:28 PM,-33.93594,18.85872,105,78,8,1.1,0,5,20
41974,2013/11/28 02:06:01 PM,-33.93578,18.85908,106,24,9,1.1,0,0,17
41975,2013/11/28 02:06:38 PM,-33.93469,18.85919,108,2,10,1.3,0,1,5
41976,2013/11/28 02:06:43 PM,-33.93458,18.85917,108,324,9,1,0,3,13
41977,2013/11/28 02:06:45 PM,-33.93453,18.85908,109,280,10,1,0,0,12
41978,2013/11/28 02:06:47 PM,-33.93456,18.859,109,258,9,1,0,4,18
41979,2013/11/28 02:06:53 PM,-33.93458,18.85861,109,284,10,1,0,4,15
41980,2013/11/28 02:06:54 PM,-33.93456,18.85858,109,316,10,1,0,0,12
41981,2013/11/28 02:06:55 PM,-33.93453,18.85858,109,338,9,1,0,3,12
41982,2013/11/28 02:06:56 PM,-33.9345,18.85858,108,2,9,1,0,3,12
41983,2013/11/28 02:07:21 PM,-33.93394,18.85867,110,30,8,1.1,0,5,20
41984,2013/11/28 02:07:30 PM,-33.93375,18.85886,110,0,10,1,0,1,6
41985,2013/11/28 02:07:32 PM,-33.93369,18.85883,110,336,10,1,0,3,11
41986,2013/11/28 02:07:40 PM,-33.93344,18.85878,109,16,9,1,0,3,12
41987,2013/11/28 02:07:41 PM,-33.93342,18.85881,109,62,9,1,0,3,12
41988,2013/11/28 02:07:43 PM,-33.93342,18.85883,109,86,9,1,1,2,9
41989,2013/11/28 02:08:04 PM,-33.93342,18.85892,107,108,9,1.2,1,0,5
41990,2013/11/28 02:08:05 PM,-33.93344,18.85894,107,130,9,1.2,0,0,4
41991,2013/11/28 02:08:10 PM,-33.93347,18.85897,107,160,9,1,0,0,4
41992,2013/11/28 02:08:26 PM,-33.93378,18.859,108,224,10,1,0,0,12
41993,2013/11/28 02:08:27 PM,-33.93381,18.85894,108,248,10,1,0,0,16
41994,2013/11/28 02:08:32 PM,-33.93392,18.85869,107,220,8,2.3,0,5,19
41995,2013/11/28 02:08:36 PM,-33.93406,18.85861,106,196,9,1,1,12,23
41996,2013/11/28 02:08:38 PM,-33.93422,18.85861,105,172,10,1,0,0,20
41997,2013/11/28 02:08:43 PM,-33.93444,18.85869,105,150,10,1,0,3,12
41998,2013/11/28 02:08:49 PM,-33.93453,18.85875,105,126,10,1,0,0,7
41999,2013/11/28 02:08:52 PM,-33.93453,18.85881,105,96,10,1,1,3,12
42000,2013/11/28 02:09:06 PM,-33.93453,18.85922,106,124,9,1.2,0,1,4
42001,2013/11/28 02:09:09 PM,-33.93458,18.85925,106,154,9,1.2,0,1,6
42002,2013/11/28 02:09:11 PM,-33.93461,18.85925,106,176,10,1,0,3,13
42003,2013/11/28 02:09:48 PM,-33.93603,18.85917,106,198,7,2.4,0,0,11
42004,2013/11/28 02:09:49 PM,-33.93606,18.85914,107,220,8,2.3,0,2,11
42005,2013/11/28 02:09:50 PM,-33.93608,18.85911,106,244,7,2.4,0,3,11
42006,2013/11/28 02:09:51 PM,-33.93608,18.85908,106,274,8,2.3,0,3,14
42007,2013/11/28 02:10:05 PM,-33.93617,18.85836,105,252,9,1,0,6,24
42008,2013/11/28 02:10:09 PM,-33.93625,18.85808,105,224,9,1,0,4,18
42009,2013/11/28 02:10:10 PM,-33.93628,18.85803,105,200,9,1,0,5,20
42010,2013/11/28 02:10:11 PM,-33.93633,18.85803,105,170,9,1,0,5,22
42011,2013/11/28 02:10:18 PM,-33.93683,18.85817,106,202,10,1,0,7,27
42012,2013/11/28 02:10:20 PM,-33.93689,18.85808,106,232,9,1,1,15,28
42013,2013/11/28 02:10:21 PM,-33.93692,18.85792,106,268,8,2.3,0,0,36
41881,2013/11/28 02:10:38 PM,-33.93722,18.85575,103,254,8,2.3,0,0,20
42014,2013/11/28 02:10:41 PM,-33.93725,18.85564,103,246,8,2.3,0,3,14
42015,2013/11/28 02:10:46 PM,-33.93742,18.85536,102,222,8,2.3,0,7,29
42016,2013/11/28 02:10:55 PM,-33.93803,18.85492,101,198,9,1,0,10,41
42017,2013/11/28 02:11:37 PM,-33.93933,18.85467,101,176,8,1.2,0,1,3
42018,2013/11/28 02:12:09 PM,-33.93983,18.85467,102,198,8,1.2,0,0,12
42019,2013/11/28 02:12:11 PM,-33.93989,18.85458,101,236,7,2.5,0,5,21
42020,2013/11/28 02:12:13 PM,-33.93992,18.85442,101,260,9,1,0,8,34
42021,2013/11/28 02:13:04 PM,-33.94033,18.85206,98,236,9,1,0,3,15
42022,2013/11/28 02:13:06 PM,-33.94036,18.85203,98,210,9,1,1,4,19
42023,2013/11/28 02:13:07 PM,-33.94047,18.852,98,174,8,1.1,0,0,27
41882,2013/11/28 02:15:44 PM,-33.94886,18.85447,104,158,9,1,0,1,5
42024,2013/11/28 02:16:07 PM,-33.94919,18.85461,105,164,9,1,0,0,37
42025,2013/11/28 02:16:41 PM,-33.9545,18.85586,119,186,9,1,0,0,65
42026,2013/11/28 02:16:56 PM,-33.95694,18.85486,119,208,9,1,0,0,71
42027,2013/11/28 02:18:29 PM,-33.96392,18.84967,134,230,9,1,0,0,36
42028,2013/11/28 02:18:58 PM,-33.967,18.84525,114,206,9,1,0,0,64
42029,2013/11/28 02:19:18 PM,-33.96908,18.84425,104,228,9,1,0,2,6
42030,2013/11/28 02:19:23 PM,-33.96911,18.84419,104,256,9,1,1,6,11
42031,2013/11/28 02:19:24 PM,-33.96911,18.84408,104,284,9,1,0,4,20
42032,2013/11/28 02:20:19 PM,-33.96858,18.84231,106,328,8,1.1,0,3,12
42033,2013/11/28 02:20:21 PM,-33.96856,18.84231,106,354,9,1,1,2,10
42034,2013/11/28 02:20:22 PM,-33.96853,18.84236,105,78,9,1,0,0,15
42035,2013/11/28 02:20:23 PM,-33.96853,18.84242,105,112,9,1,0,0,18
42036,2013/11/28 02:20:49 PM,-33.96911,18.84414,107,134,9,1,0,5,17
42037,2013/11/28 02:20:51 PM,-33.96919,18.84419,106,160,9,1,0,7,28
42038,2013/11/28 02:20:53 PM,-33.96936,18.84422,105,186,8,1.1,0,0,37
42039,2013/11/28 02:22:08 PM,-33.97972,18.83986,125,208,10,1,0,0,93
42040,2013/11/28 02:22:30 PM,-33.98381,18.83583,135,230,10,1,1,29,110
42041,2013/11/28 02:22:57 PM,-33.98897,18.82792,116,208,9,1.1,0,33,127
42042,2013/11/28 02:23:05 PM,-33.99142,18.827,102,186,10,1,0,0,126
41886,2013/11/28 02:25:57 PM,-34.01017,18.82233,123,192,10,1,0,24,91
42043,2013/11/28 02:26:05 PM,-34.01183,18.82189,126,192,10,1.1,0,26,101
42044,2013/11/28 02:27:00 PM,-34.02711,18.82033,109,170,10,1,0,0,115
42045,2013/11/28 02:27:11 PM,-34.03022,18.82178,106,148,9,1,0,33,125
42046,2013/11/28 02:27:24 PM,-34.03389,18.82361,125,170,10,1,0,31,116
42047,2013/11/28 02:29:01 PM,-34.06019,18.82942,116,192,9,1.1,0,34,129
42048,2013/11/28 02:29:49 PM,-34.06933,18.82556,58,162,9,1.1,0,0,25
42049,2013/11/28 02:29:50 PM,-34.06936,18.82561,58,138,9,1.1,0,7,26
42050,2013/11/28 02:29:51 PM,-34.06942,18.82567,58,116,9,1.1,0,7,32
42067,2013/11/28 02:31:07 PM,-34.07394,18.83828,70,112,10,1,0,0,49
42051,2013/11/28 02:31:49 PM,-34.07808,18.84706,53,138,9,1.1,0,0,82
42052,2013/11/28 02:33:27 PM,-34.08436,18.85158,40,196,9,1.3,0,0,20
42053,2013/11/28 02:33:28 PM,-34.08439,18.85153,39,230,10,1,0,0,21
42054,2013/11/28 02:34:39 PM,-34.0845,18.85133,38,10,10,1.2,0,0,2
42055,2013/11/28 02:34:43 PM,-34.08447,18.85133,38,258,10,1,0,1,6
42056,2013/11/28 02:34:48 PM,-34.08453,18.85119,38,234,10,1,0,0,11
42057,2013/11/28 02:34:57 PM,-34.08458,18.85108,37,20,10,1.2,0,0,3
42058,2013/11/28 02:34:59 PM,-34.08458,18.85108,38,46,10,1.2,0,0,2
42059,2013/11/28 02:35:01 PM,-34.08458,18.85111,38,80,10,1.2,0,0,3
42060,2013/11/28 02:35:11 PM,-34.08461,18.85111,38,184,9,1.2,0,0,2
42061,2013/11/28 02:36:04 PM,-34.08458,18.85111,42,300,9,1.3,0,0,3
42062,2013/11/28 02:36:10 PM,-34.08458,18.85111,40,34,10,1.2,1,0,2
42070,2013/11/28 02:36:12 PM,-34.08458,18.85108,40,0,10,1.2,0,0,0
42063,2013/11/28 02:36:53 PM,-34.08461,18.85114,41,0,10,1.2,1,0,0
42064,2013/11/28 02:37:06 PM,-34.08461,18.85111,42,0,10,1.2,0,0,0
42065,2013/11/28 02:37:17 PM,-34.08461,18.85108,42,0,10,1.2,0,0,0
42261,2013/11/28 03:07:48 PM,-34.08458,18.85108,47,0,11,0.8,0,0,0
42851,2013/11/28 03:31:41 PM,-34.08458,18.85103,51,266,9,1.1,0,1,5
