GPSID,Time,Latitude,Longitude,Altitude,Heading,Satellites,HDOP,AgeOfReading,DistanceSinceReading,Velocity
49037,2013/11/29 01:24:45 PM,-33.91964,18.84669,162,254,10,0.9,0,0,14
49038,2013/11/29 01:24:48 PM,-33.91967,18.84661,162,224,10,0.9,1,6,12
49039,2013/11/29 01:25:34 PM,-33.92111,18.84542,174,254,10,0.9,0,0,25
49040,2013/11/29 01:25:42 PM,-33.92119,18.84486,181,280,10,0.9,1,7,26
49041,2013/11/29 01:26:01 PM,-33.92078,18.84369,188,322,10,0.9,0,0,12
48969,2013/11/29 01:26:07 PM,-33.92075,18.84369,188,0,10,0.9,0,0,0
49042,2013/11/29 01:26:18 PM,-33.92072,18.84369,189,6,10,0.9,1,1,5
49043,2013/11/29 01:26:32 PM,-33.92,18.84394,184,28,10,0.9,0,0,30
49044,2013/11/29 01:27:15 PM,-33.91875,18.84486,170,68,10,0.9,1,5,22
49045,2013/11/29 01:27:16 PM,-33.91872,18.84492,170,94,10,0.9,1,6,22
49046,2013/11/29 01:27:17 PM,-33.91878,18.84508,170,118,9,1,0,0,28
49047,2013/11/29 01:27:36 PM,-33.91919,18.84597,168,86,10,0.9,1,2,10
49048,2013/11/29 01:27:40 PM,-33.91917,18.84611,167,60,10,0.9,0,1,8
49049,2013/11/29 01:27:42 PM,-33.91917,18.84611,167,34,10,0.9,1,4,9
49050,2013/11/29 01:27:45 PM,-33.91906,18.84617,166,10,10,0.9,1,4,15
49051,2013/11/29 01:27:48 PM,-33.91892,18.84614,166,340,10,0.9,0,0,13
49052,2013/11/29 01:27:53 PM,-33.91881,18.84608,165,318,10,0.9,1,2,10
49053,2013/11/29 01:27:59 PM,-33.91861,18.84592,165,14,10,0.9,0,0,22
49054,2013/11/29 01:28:07 PM,-33.91819,18.84617,161,40,10,0.9,1,2,13
49055,2013/11/29 01:28:36 PM,-33.91814,18.84628,159,62,9,1.1,1,3,13
49056,2013/11/29 01:28:43 PM,-33.91808,18.84664,156,84,10,0.9,1,7,13
49057,2013/11/29 01:28:49 PM,-33.91806,18.847,153,38,10,0.9,0,0,18
49058,2013/11/29 01:28:51 PM,-33.918,18.84703,153,14,10,0.9,0,4,21
49059,2013/11/29 01:28:56 PM,-33.91769,18.84706,151,350,10,0.9,1,5,24
49060,2013/11/29 01:30:20 PM,-33.91508,18.84603,139,28,10,0.9,0,3,10
49061,2013/11/29 01:30:21 PM,-33.91508,18.84606,138,54,10,0.9,0,2,9
49062,2013/11/29 01:30:24 PM,-33.91506,18.84608,138,78,10,0.9,1,2,4
48975,2013/11/29 01:31:10 PM,-33.91497,18.84675,134,0,10,0.9,0,0,0
49063,2013/11/29 01:31:31 PM,-33.91494,18.84811,131,112,10,0.9,0,0,39
49064,2013/11/29 01:31:42 PM,-33.91575,18.84922,127,156,8,1.1,0,9,32
49065,2013/11/29 01:31:43 PM,-33.91583,18.84925,127,178,9,1,0,0,30
49066,2013/11/29 01:31:46 PM,-33.91597,18.84917,128,206,10,0.9,0,0,31
49067,2013/11/29 01:31:50 PM,-33.91619,18.84908,129,170,10,0.9,1,4,13
49068,2013/11/29 01:31:51 PM,-33.91625,18.84911,129,140,10,0.9,1,5,17
49069,2013/11/29 01:31:52 PM,-33.91628,18.84925,129,106,10,0.9,0,0,25
49070,2013/11/29 01:32:09 PM,-33.91692,18.85036,121,128,8,1.1,1,7,25
49071,2013/11/29 01:32:17 PM,-33.91742,18.85103,116,154,9,0.9,0,0,40
49072,2013/11/29 01:32:19 PM,-33.91761,18.85108,117,180,9,0.9,1,20,37
49073,2013/11/29 01:32:28 PM,-33.91839,18.85103,118,158,9,1,0,0,27
49074,2013/11/29 01:32:35 PM,-33.91878,18.85133,116,136,10,0.9,0,4,14
49075,2013/11/29 01:32:50 PM,-33.91892,18.85144,114,314,10,0.9,1,0,4
49076,2013/11/29 01:33:21 PM,-33.91869,18.85131,118,134,10,0.9,1,1,2
49077,2013/11/29 01:34:39 PM,-33.92067,18.85308,104,156,10,0.9,1,6,23
49078,2013/11/29 01:34:42 PM,-33.92083,18.85311,104,184,10,0.9,1,7,25
49079,2013/11/29 01:35:47 PM,-33.92617,18.85214,100,206,10,0.9,0,4,16
49080,2013/11/29 01:36:06 PM,-33.92778,18.85114,97,184,10,0.9,1,14,55
48979,2013/11/29 01:36:11 PM,-33.92864,18.85122,97,168,9,0.9,0,15,58
49081,2013/11/29 01:36:49 PM,-33.93267,18.85203,97,206,10,0.9,1,6,23
49082,2013/11/29 01:37:07 PM,-33.93389,18.8515,94,184,10,1,0,0,16
49083,2013/11/29 01:37:11 PM,-33.934,18.85153,94,162,10,1,1,2,10
49084,2013/11/29 01:37:15 PM,-33.93406,18.85158,94,136,10,0.9,1,2,8
49085,2013/11/29 01:37:18 PM,-33.93411,18.85175,94,108,9,1,0,0,15
49086,2013/11/29 01:37:28 PM,-33.93422,18.85225,94,80,10,0.9,1,5,21
49087,2013/11/29 01:37:29 PM,-33.93417,18.85236,94,42,9,1,0,0,23
49088,2013/11/29 01:37:31 PM,-33.93406,18.85242,94,20,10,0.9,0,0,26
49089,2013/11/29 01:37:49 PM,-33.93281,18.85278,96,46,10,0.9,0,6,22
49090,2013/11/29 01:37:51 PM,-33.93278,18.85292,96,82,10,0.9,1,7,24
49091,2013/11/29 01:37:54 PM,-33.93283,18.85317,96,104,9,1,1,8,31
49092,2013/11/29 01:37:59 PM,-33.93286,18.85383,97,82,10,0.9,0,11,43
49093,2013/11/29 01:38:29 PM,-33.93242,18.85769,103,124,9,0.9,1,3,13
49094,2013/11/29 01:38:30 PM,-33.93247,18.85775,103,162,9,1,0,0,11
49095,2013/11/29 01:38:37 PM,-33.93264,18.85781,103,130,9,0.9,1,8,17
49096,2013/11/29 01:38:40 PM,-33.93269,18.85794,103,108,9,0.9,1,4,17
49097,2013/11/29 01:39:07 PM,-33.93278,18.85819,107,144,10,1,0,0,10
49098,2013/11/29 01:39:14 PM,-33.93289,18.85825,108,166,10,0.9,1,1,5
49099,2013/11/29 01:39:25 PM,-33.93297,18.85822,108,220,10,0.9,1,2,9
49100,2013/11/29 01:39:26 PM,-33.93297,18.85819,108,254,10,0.9,1,1,9
49101,2013/11/29 01:39:27 PM,-33.93297,18.85817,108,302,10,0.9,0,0,8
49102,2013/11/29 01:39:29 PM,-33.93294,18.85814,108,340,9,0.9,0,1,8
49103,2013/11/29 01:39:31 PM,-33.93289,18.85814,108,6,10,0.9,0,0,7
49104,2013/11/29 01:39:39 PM,-33.93278,18.85814,108,324,10,0.9,1,1,6
49105,2013/11/29 01:40:05 PM,-33.93278,18.85811,106,290,10,0.9,1,1,2
49106,2013/11/29 01:40:22 PM,-33.93269,18.85783,105,252,10,0.9,0,0,6
49107,2013/11/29 01:40:28 PM,-33.93272,18.85783,106,198,10,0.9,0,0,3
49108,2013/11/29 01:40:33 PM,-33.93281,18.85781,105,170,9,1,1,1,8
49109,2013/11/29 01:40:36 PM,-33.93286,18.85783,105,140,9,1,1,1,6
49110,2013/11/29 01:40:38 PM,-33.93286,18.85786,105,116,10,1,1,1,7
49111,2013/11/29 01:40:40 PM,-33.93286,18.85794,105,78,9,1,0,0,8
49112,2013/11/29 01:40:43 PM,-33.93286,18.858,105,40,9,1.1,1,1,6
49113,2013/11/29 01:41:16 PM,-33.93283,18.858,108,0,10,0.9,1,0,0
49114,2013/11/29 01:41:23 PM,-33.93286,18.85797,108,0,9,1,1,0,0
49145,2013/11/29 02:11:48 PM,-33.9328,18.85797,118,0,9,1,0,0,0
50023,2013/11/29 02:26:58 PM,-33.93283,18.85806,118,220,10,1.2,0,0,6
50024,2013/11/29 02:27:02 PM,-33.93286,18.858,117,252,10,1,1,0,2
50025,2013/11/29 02:27:05 PM,-33.93286,18.85794,117,288,10,1.2,0,0,2
50026,2013/11/29 02:27:16 PM,-33.93286,18.85794,114,148,10,1,1,0,2
50027,2013/11/29 02:28:47 PM,-33.93292,18.85794,114,0,10,1,1,0,0
50028,2013/11/29 02:32:02 PM,-33.93283,18.85797,114,58,10,1,0,1,7
50029,2013/11/29 02:32:05 PM,-33.93281,18.858,114,26,10,1,1,2,5
50030,2013/11/29 02:32:10 PM,-33.93281,18.85797,114,268,9,1.5,1,0,2
50031,2013/11/29 02:32:12 PM,-33.93281,18.85794,114,242,10,1,1,1,4
50032,2013/11/29 02:32:54 PM,-33.93286,18.85792,113,0,10,1,0,0,0
50033,2013/11/29 02:38:45 PM,-33.93283,18.85792,107,334,9,1.3,1,1,3
50034,2013/11/29 02:38:47 PM,-33.93283,18.85789,107,304,10,1,1,1,6
50035,2013/11/29 02:38:50 PM,-33.93275,18.85783,107,342,9,1.1,0,2,10
50036,2013/11/29 02:38:52 PM,-33.93272,18.85783,106,14,10,1,0,2,10
50037,2013/11/29 02:38:55 PM,-33.93269,18.85786,106,50,9,1,1,4,9
50038,2013/11/29 02:38:56 PM,-33.93269,18.85789,106,74,10,1,1,3,11
50039,2013/11/29 02:38:57 PM,-33.93269,18.85797,106,102,10,1,0,3,12
50040,2013/11/29 02:39:06 PM,-33.93275,18.85828,107,134,10,1,1,2,9
50041,2013/11/29 02:39:08 PM,-33.93281,18.85831,107,162,10,1,1,1,6
50042,2013/11/29 02:39:27 PM,-33.93289,18.85833,111,0,10,1,0,1,2
50043,2013/11/29 02:39:59 PM,-33.93297,18.85836,108,0,10,1,0,0,0
50044,2013/11/29 02:48:46 PM,-33.93297,18.85831,91,0,10,1,1,1,1
50045,2013/11/29 02:48:47 PM,-33.933,18.85831,91,160,10,1,0,0,3
50046,2013/11/29 02:50:52 PM,-33.93308,18.85839,111,0,11,0.9,1,0,0
50005,2013/11/29 02:53:44 PM,-33.93317,18.85833,116,0,9,1.2,1,0,0
50047,2013/11/29 02:54:34 PM,-33.93311,18.85839,112,166,7,2.7,1,1,2
50048,2013/11/29 02:54:35 PM,-33.93314,18.85839,112,168,8,1.4,1,1,5
50049,2013/11/29 02:54:36 PM,-33.93317,18.85836,112,222,9,1.1,0,1,8
50050,2013/11/29 02:54:38 PM,-33.93317,18.85833,111,244,10,1,1,1,7
50051,2013/11/29 02:54:43 PM,-33.93317,18.85833,110,18,9,1.1,1,0,4
50052,2013/11/29 02:54:47 PM,-33.93314,18.85833,110,284,10,1,1,1,4
50053,2013/11/29 02:54:49 PM,-33.93311,18.85831,110,318,10,1,1,1,8
50054,2013/11/29 02:54:50 PM,-33.93308,18.85828,110,340,9,1.2,0,0,5
50055,2013/11/29 02:54:55 PM,-33.933,18.85825,110,318,9,1.2,0,2,10
50056,2013/11/29 02:55:00 PM,-33.93292,18.85817,108,342,10,1,1,2,12
50057,2013/11/29 02:55:03 PM,-33.93278,18.85808,108,304,10,1,0,3,15
50058,2013/11/29 02:55:13 PM,-33.93264,18.85761,106,270,9,1.1,1,5,24
50059,2013/11/29 02:55:20 PM,-33.93267,18.85706,104,292,10,1,1,4,18
50060,2013/11/29 02:55:23 PM,-33.93261,18.85694,104,314,10,1,0,0,2
50061,2013/11/29 02:55:29 PM,-33.93258,18.85692,104,288,10,1,1,5,11
50062,2013/11/29 02:55:30 PM,-33.93258,18.85686,104,266,10,1,1,4,15
50063,2013/11/29 02:57:06 PM,-33.93303,18.85281,96,232,9,1.2,1,5,18
50064,2013/11/29 02:57:07 PM,-33.93311,18.85275,96,202,9,1.2,0,0,23
50065,2013/11/29 02:58:15 PM,-33.93436,18.85242,97,230,9,1.2,1,3,9
50066,2013/11/29 02:58:17 PM,-33.93436,18.85228,97,292,10,1,0,0,14
50067,2013/11/29 02:58:29 PM,-33.93408,18.8515,97,320,9,1.2,1,9,34
50068,2013/11/29 02:58:30 PM,-33.93392,18.85144,97,352,8,1.7,0,9,36
50069,2013/11/29 02:58:32 PM,-33.93375,18.85147,97,16,9,1.1,0,10,39
50009,2013/11/29 02:58:46 PM,-33.93247,18.85203,98,12,9,1.3,1,7,28
50070,2013/11/29 02:58:52 PM,-33.93203,18.85206,98,352,10,1,1,7,28
50071,2013/11/29 02:59:36 PM,-33.92742,18.85117,99,14,9,1.2,1,12,45
50072,2013/11/29 02:59:43 PM,-33.92669,18.85158,101,38,10,1,0,11,43
50073,2013/11/29 02:59:56 PM,-33.92592,18.85217,102,14,8,1.5,1,7,27
50074,2013/11/29 03:00:58 PM,-33.92075,18.85303,103,350,9,1.2,0,0,30
50075,2013/11/29 03:01:02 PM,-33.92053,18.85292,103,322,10,0.9,1,7,29
50076,2013/11/29 03:01:42 PM,-33.91831,18.85094,116,346,10,0.9,1,5,19
50077,2013/11/29 03:01:45 PM,-33.91808,18.85097,116,12,9,1.2,0,7,29
50078,2013/11/29 03:01:52 PM,-33.91756,18.85108,115,350,10,0.9,1,10,39
50079,2013/11/29 03:01:53 PM,-33.91736,18.85097,115,326,10,0.9,0,0,40
50080,2013/11/29 03:02:00 PM,-33.91703,18.85044,118,304,9,1.2,1,7,30
50081,2013/11/29 03:02:02 PM,-33.917,18.85033,119,260,10,0.9,1,3,16
50082,2013/11/29 03:02:03 PM,-33.91703,18.85028,120,238,10,0.9,0,0,2
50083,2013/11/29 03:02:34 PM,-33.91736,18.84986,127,216,10,0.9,1,3,12
50013,2013/11/29 03:03:46 PM,-33.91997,18.84772,151,0,10,0.9,1,0,0
50084,2013/11/29 03:04:37 PM,-33.91997,18.84764,153,246,10,0.9,1,8,15
50085,2013/11/29 03:04:39 PM,-33.91997,18.8475,154,280,9,1.2,0,0,14
50086,2013/11/29 03:04:54 PM,-33.91964,18.84669,162,258,9,1.2,0,0,20
50087,2013/11/29 03:04:55 PM,-33.91967,18.84664,163,236,8,1.8,0,0,21
50088,2013/11/29 03:04:56 PM,-33.91972,18.84658,163,214,9,1.2,0,0,24
50089,2013/11/29 03:05:41 PM,-33.92106,18.84558,174,236,10,0.9,0,5,20
50090,2013/11/29 03:05:50 PM,-33.92119,18.84497,181,264,9,1.2,1,7,29
50091,2013/11/29 03:05:51 PM,-33.92119,18.84481,182,286,9,1.2,0,7,26
50092,2013/11/29 03:06:49 PM,-33.92081,18.84372,190,316,9,1.2,1,4,16
50093,2013/11/29 03:06:51 PM,-33.92075,18.84369,190,346,9,1.2,1,0,5
50094,2013/11/29 03:07:08 PM,-33.92075,18.84369,189,14,10,0.9,0,1,6
50095,2013/11/29 03:07:40 PM,-33.91983,18.84408,181,36,9,1.1,0,0,7
50096,2013/11/29 03:08:01 PM,-33.91875,18.84486,169,62,9,1.1,1,6,21
50097,2013/11/29 03:08:02 PM,-33.91878,18.845,169,116,9,1.1,0,0,26
50098,2013/11/29 03:08:20 PM,-33.91919,18.846,166,80,9,1.1,1,3,14
50099,2013/11/29 03:08:23 PM,-33.91914,18.84608,165,48,9,1.1,1,3,10
50100,2013/11/29 03:08:25 PM,-33.91908,18.84614,164,24,9,1.1,0,0,14
50101,2013/11/29 03:08:27 PM,-33.919,18.84617,163,2,9,1.1,0,4,16
50102,2013/11/29 03:08:30 PM,-33.91892,18.84614,162,340,9,1.1,1,8,15
50103,2013/11/29 03:08:35 PM,-33.91875,18.84603,162,308,9,1.1,1,4,17
50104,2013/11/29 03:08:37 PM,-33.91867,18.84592,162,342,9,1.1,0,0,20
50105,2013/11/29 03:08:38 PM,-33.91861,18.84592,162,8,9,1.1,0,0,21
50106,2013/11/29 03:08:40 PM,-33.9185,18.84597,160,30,9,1.1,0,6,25
50107,2013/11/29 03:08:47 PM,-33.91817,18.84625,158,58,9,1.1,0,4,18
50019,2013/11/29 03:08:48 PM,-33.91817,18.84636,157,78,9,1.1,0,5,23
50108,2013/11/29 03:08:54 PM,-33.91808,18.84661,156,84,9,1.1,1,5,17
50109,2013/11/29 03:08:59 PM,-33.91806,18.847,153,36,9,1.1,0,5,21
50110,2013/11/29 03:09:00 PM,-33.918,18.84703,153,14,9,1.1,0,6,24
50111,2013/11/29 03:09:05 PM,-33.91769,18.84703,151,346,9,1.5,1,8,33
50112,2013/11/29 03:09:46 PM,-33.91514,18.84603,136,12,9,1.1,0,5,19
50113,2013/11/29 03:09:48 PM,-33.91511,18.84606,135,42,9,1.1,1,5,19
50114,2013/11/29 03:09:49 PM,-33.91508,18.84611,135,70,9,1.1,1,11,20
50115,2013/11/29 03:11:01 PM,-33.91489,18.84758,131,92,8,1.8,1,11,42
50116,2013/11/29 03:11:06 PM,-33.915,18.84817,130,120,8,1.5,1,10,37
50117,2013/11/29 03:11:16 PM,-33.91572,18.84919,128,146,8,1.8,1,8,31
50118,2013/11/29 03:11:17 PM,-33.91586,18.84919,129,188,9,1.1,0,7,30
50119,2013/11/29 03:11:24 PM,-33.91625,18.84911,132,150,8,1.8,1,5,20
50120,2013/11/29 03:11:26 PM,-33.91633,18.84922,132,110,8,1.8,1,7,26
50121,2013/11/29 03:11:47 PM,-33.91736,18.85094,122,142,9,1.1,1,13,49
50122,2013/11/29 03:11:48 PM,-33.91761,18.85106,122,168,9,1.1,0,0,48
50123,2013/11/29 03:11:50 PM,-33.91783,18.85106,122,190,9,1.1,0,0,45
50124,2013/11/29 03:11:56 PM,-33.91836,18.851,123,162,8,1.8,0,8,31
50125,2013/11/29 03:12:04 PM,-33.91889,18.85142,119,138,8,1.8,1,8,32
50126,2013/11/29 03:12:42 PM,-33.91942,18.85192,115,164,8,1.9,1,1,4
50127,2013/11/29 03:12:46 PM,-33.9195,18.852,113,142,8,1.9,0,0,20
50128,2013/11/29 03:13:10 PM,-33.92069,18.85317,106,120,9,1.1,1,3,13
50129,2013/11/29 03:13:25 PM,-33.92081,18.85331,105,142,9,1.1,0,0,14
50130,2013/11/29 03:13:34 PM,-33.92106,18.8535,104,206,9,1.1,1,5,10
50131,2013/11/29 03:13:35 PM,-33.92108,18.85347,104,234,9,1.1,1,1,9
50132,2013/11/29 03:14:07 PM,-33.92108,18.85347,107,0,9,1.5,1,0,0
50022,2013/11/29 03:14:19 PM,-33.92105,18.8535,107,0,8,1.5,1,0,0
50471,2013/11/29 03:24:52 PM,-33.92106,18.85344,101,288,9,1.1,1,1,5
50472,2013/11/29 03:24:57 PM,-33.92103,18.85344,101,24,9,1.1,0,0,2
50473,2013/11/29 03:24:58 PM,-33.92103,18.85344,101,54,9,1.1,0,0,2
50474,2013/11/29 03:25:04 PM,-33.92103,18.85344,101,330,9,1.1,1,1,5
50475,2013/11/29 03:25:18 PM,-33.92058,18.85303,101,308,9,1.1,1,3,12
50476,2013/11/29 03:25:54 PM,-33.919,18.85144,112,330,9,1.1,0,4,18
50477,2013/11/29 03:26:11 PM,-33.91817,18.85083,117,298,9,1.1,1,4,17
50478,2013/11/29 03:26:17 PM,-33.918,18.85053,120,320,9,1.1,1,6,24
50479,2013/11/29 03:26:32 PM,-33.91742,18.84986,124,282,9,1.1,0,0,13
50480,2013/11/29 03:26:34 PM,-33.91744,18.84978,125,250,9,1.1,0,0,14
50481,2013/11/29 03:26:36 PM,-33.91747,18.84972,126,222,9,1.1,0,3,14
50456,2013/11/29 03:28:20 PM,-33.91958,18.84792,147,204,8,1.7,1,8,15
50482,2013/11/29 03:28:44 PM,-33.91997,18.84761,150,246,8,1.7,1,4,17
50483,2013/11/29 03:28:45 PM,-33.92,18.84753,151,268,9,1.1,0,4,15
50484,2013/11/29 03:28:47 PM,-33.91997,18.84744,152,290,9,1.1,0,0,16
50485,2013/11/29 03:29:01 PM,-33.91964,18.84667,158,258,9,1.1,0,0,16
50486,2013/11/29 03:29:02 PM,-33.91967,18.84661,159,236,9,1.1,0,0,17
50487,2013/11/29 03:29:05 PM,-33.91972,18.84656,160,212,9,1.1,0,4,18
50488,2013/11/29 03:29:30 PM,-33.92106,18.84558,171,236,9,1.1,0,5,18
50489,2013/11/29 03:29:40 PM,-33.92122,18.84492,179,262,9,1.1,0,5,12
50490,2013/11/29 03:29:50 PM,-33.92122,18.84483,180,286,9,1.1,0,2,10
50491,2013/11/29 03:30:38 PM,-33.92081,18.84369,188,322,9,1.1,0,0,8
50492,2013/11/29 03:31:00 PM,-33.92078,18.84369,188,350,9,1.1,1,1,4
50493,2013/11/29 03:31:01 PM,-33.92075,18.84369,188,12,9,1.1,0,2,12
50494,2013/11/29 03:32:07 PM,-33.91903,18.84458,172,36,9,1.1,1,3,11
50495,2013/11/29 03:32:15 PM,-33.91872,18.84486,168,76,9,1.1,0,3,9
50496,2013/11/29 03:32:38 PM,-33.91875,18.84492,167,106,9,1.1,0,1,8
50497,2013/11/29 03:32:59 PM,-33.91919,18.84603,165,72,9,1.1,0,3,16
50498,2013/11/29 03:33:02 PM,-33.91914,18.84611,164,50,9,1.1,1,3,15
50499,2013/11/29 03:33:04 PM,-33.91908,18.84617,163,20,9,1.1,1,3,14
50500,2013/11/29 03:33:06 PM,-33.919,18.84617,163,354,9,1.1,1,3,15
50501,2013/11/29 03:33:12 PM,-33.91883,18.84608,161,326,9,1.1,0,2,10
50502,2013/11/29 03:33:16 PM,-33.91875,18.84594,162,302,9,1.1,1,5,18
50503,2013/11/29 03:33:18 PM,-33.91867,18.84589,162,346,9,1.1,1,5,19
50504,2013/11/29 03:33:19 PM,-33.91858,18.84592,161,34,9,1.1,0,0,21
50460,2013/11/29 03:33:22 PM,-33.91842,18.846,159,30,9,1.1,0,7,25
50505,2013/11/29 03:33:30 PM,-33.91814,18.84631,156,76,9,1.1,0,5,19
50506,2013/11/29 03:33:43 PM,-33.918,18.84703,149,14,9,1.1,0,0,20
50507,2013/11/29 03:33:49 PM,-33.91769,18.84703,148,348,9,1.1,1,7,28
50508,2013/11/29 03:34:38 PM,-33.91511,18.84603,134,20,9,1.1,1,3,13
50509,2013/11/29 03:34:39 PM,-33.91508,18.84608,134,64,9,1.1,0,2,8
50510,2013/11/29 03:35:07 PM,-33.91489,18.84747,128,86,9,1.1,1,14,52
50511,2013/11/29 03:35:11 PM,-33.91494,18.84808,126,114,8,1.6,0,8,35
50512,2013/11/29 03:35:22 PM,-33.91572,18.84919,124,144,9,1.1,0,0,30
50513,2013/11/29 03:35:24 PM,-33.91578,18.84922,124,166,9,1.1,1,16,28
50514,2013/11/29 03:35:26 PM,-33.91594,18.84919,125,196,9,1.1,1,8,27
50515,2013/11/29 03:35:30 PM,-33.91619,18.84908,126,170,9,1.1,0,5,17
50516,2013/11/29 03:35:31 PM,-33.91625,18.84911,126,146,9,1.1,0,4,19
50517,2013/11/29 03:35:33 PM,-33.91628,18.84917,125,118,9,1.1,1,10,22
50518,2013/11/29 03:35:57 PM,-33.91739,18.851,115,146,9,1.1,1,24,45
50519,2013/11/29 03:35:59 PM,-33.91761,18.85108,115,170,9,1.1,1,11,44
50520,2013/11/29 03:36:01 PM,-33.91792,18.85103,116,198,9,1.1,0,0,41
50521,2013/11/29 03:36:06 PM,-33.91828,18.85097,117,170,9,1.1,1,8,32
50522,2013/11/29 03:36:09 PM,-33.9185,18.85108,117,148,9,1.1,1,8,31
50523,2013/11/29 03:36:32 PM,-33.91936,18.85189,109,124,9,1.1,1,6,12
50524,2013/11/29 03:37:05 PM,-33.91942,18.85192,113,162,9,1.1,0,0,2
50525,2013/11/29 03:37:15 PM,-33.91967,18.85214,109,140,9,1.1,1,7,27
50526,2013/11/29 03:37:45 PM,-33.92072,18.85308,105,166,9,1.1,1,7,27
50527,2013/11/29 03:37:48 PM,-33.921,18.85308,105,190,9,1.1,0,0,25
50464,2013/11/29 03:38:23 PM,-33.924,18.8525,101,190,9,1.1,1,12,47
50528,2013/11/29 03:38:51 PM,-33.92625,18.85206,102,212,9,1.1,1,8,30
50529,2013/11/29 03:39:05 PM,-33.92769,18.85111,99,186,9,1.1,0,0,55
50530,2013/11/29 03:39:30 PM,-33.93119,18.85186,99,164,9,1.1,0,9,35
50531,2013/11/29 03:39:43 PM,-33.93244,18.85211,97,190,9,1.1,0,7,28
50532,2013/11/29 03:40:07 PM,-33.934,18.8515,98,160,9,1.1,0,7,25
50533,2013/11/29 03:40:10 PM,-33.93408,18.85158,98,134,9,1.1,1,4,18
50534,2013/11/29 03:41:13 PM,-33.93417,18.85169,98,112,9,1.1,0,1,5
50535,2013/11/29 03:41:25 PM,-33.93425,18.85222,96,86,9,1.1,0,5,22
50536,2013/11/29 03:41:27 PM,-33.93419,18.85233,96,44,9,1.1,0,6,25
50537,2013/11/29 03:41:30 PM,-33.93406,18.85242,96,18,9,1.1,1,8,31
50538,2013/11/29 03:41:44 PM,-33.93278,18.85286,97,76,9,1.1,0,6,25
50539,2013/11/29 03:41:46 PM,-33.93281,18.85303,97,102,9,1.1,0,0,30
50540,2013/11/29 03:41:54 PM,-33.93283,18.85403,98,80,9,1.1,0,0,50
50541,2013/11/29 03:42:20 PM,-33.93244,18.85767,103,114,9,1.1,1,9,17
50542,2013/11/29 03:42:21 PM,-33.93244,18.85769,103,136,9,1.1,1,3,13
50543,2013/11/29 03:42:22 PM,-33.9325,18.85772,103,162,9,1.1,0,0,9
50544,2013/11/29 03:42:28 PM,-33.93267,18.85783,103,126,9,1.1,1,4,17
50545,2013/11/29 03:42:31 PM,-33.93269,18.85794,102,100,9,1.1,1,3,13
50546,2013/11/29 03:42:36 PM,-33.93275,18.85814,102,122,9,1.1,0,2,8
50547,2013/11/29 03:43:26 PM,-33.93278,18.85819,107,148,10,1,1,1,5
50548,2013/11/29 03:44:14 PM,-33.93294,18.85825,107,180,10,1,0,0,5
50549,2013/11/29 03:44:15 PM,-33.93294,18.85825,107,212,10,1,0,1,5
50550,2013/11/29 03:44:17 PM,-33.93297,18.85822,107,234,10,1,1,2,6
50551,2013/11/29 03:44:19 PM,-33.93297,18.85817,107,274,10,1,1,1,6
50552,2013/11/29 03:44:21 PM,-33.93294,18.85814,107,308,10,1,1,2,7
50553,2013/11/29 03:44:22 PM,-33.93294,18.85814,107,338,10,1,1,1,9
50554,2013/11/29 03:44:23 PM,-33.93289,18.85814,107,16,10,1,0,2,10
50555,2013/11/29 03:44:26 PM,-33.93278,18.85814,107,336,10,1,0,0,13
50556,2013/11/29 03:44:28 PM,-33.93278,18.85811,107,304,10,1,0,2,14
50557,2013/11/29 03:44:42 PM,-33.93267,18.85786,106,282,9,1.2,0,0,3
50558,2013/11/29 03:44:48 PM,-33.93269,18.85783,105,254,10,1,1,1,4
50559,2013/11/29 03:44:49 PM,-33.93269,18.85781,105,226,10,1,1,1,6
50560,2013/11/29 03:44:51 PM,-33.93275,18.85778,105,190,10,1,1,2,10
50561,2013/11/29 03:44:52 PM,-33.93281,18.85778,105,164,9,1.4,0,0,15
50562,2013/11/29 03:44:54 PM,-33.93286,18.85786,105,134,9,1.4,0,0,15
50563,2013/11/29 03:44:58 PM,-33.93292,18.85794,104,110,9,1.4,1,4,9
50564,2013/11/29 03:45:30 PM,-33.93289,18.85794,105,0,10,1,1,0,0
50470,2013/11/29 03:45:35 PM,-33.93289,18.85794,104,0,10,1,1,0,0
50707,2013/11/29 03:55:51 PM,-33.93283,18.85794,108,30,11,0.9,0,1,10
50708,2013/11/29 03:56:30 PM,-33.93278,18.85797,110,0,10,1,1,0,0
50709,2013/11/29 03:59:23 PM,-33.93283,18.85792,110,314,12,0.8,1,1,5
50710,2013/11/29 03:59:24 PM,-33.93283,18.85786,110,288,12,0.8,0,1,8
50711,2013/11/29 03:59:28 PM,-33.93278,18.85778,109,318,12,0.8,1,3,11
50712,2013/11/29 03:59:29 PM,-33.93278,18.85778,109,342,12,0.8,1,2,11
50713,2013/11/29 03:59:30 PM,-33.93275,18.85778,109,6,12,0.8,1,5,10
50714,2013/11/29 03:59:32 PM,-33.93269,18.85781,110,44,12,0.8,1,2,10
50715,2013/11/29 03:59:33 PM,-33.93269,18.85786,109,80,12,0.8,0,0,12
50716,2013/11/29 03:59:37 PM,-33.93269,18.858,109,102,12,0.8,0,4,16
50717,2013/11/29 03:59:43 PM,-33.93278,18.85822,108,148,12,0.8,1,2,10
